prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(3104, 1, 3103)",[],[],0,9.955729,1,[8.896635],[1],8.896635,1.0
"(17011, 3, 17169)",[],[],0,8.8337755,1,[8.701557],[1],8.701557,1.0
"(4765, 1, 4764)","[({(29462, 1, 4765)}, 2.706207480957237, 'baseline')]","[(4764, 1, 21665), (21665, 1, 29462), (29462, 1, 4765)]",3,9.360676,1,[9.060299],[1],9.060299,1.0
"(8742, 1, 19068)","[({(1897, 1, 8742)}, 0.4216070271114826, 'baseline')]","[(1897, 1, 8742), (5674, 1, 19068), (1897, 1, 5674)]",3,8.114485,1,[7.849245],[1],7.849245,1.0
"(3210, 5, 1819)","[({(5796, 0, 3210)}, -0.5788362762021939, 'baseline')]","[(5796, 0, 3210), (5796, 5, 1819)]",2,6.574163,1,[6.2980366],[1],6.2980366,1.0
"(13806, 1, 28087)",[],[],0,9.769687,1,[10.013813],[1],10.013813,1.0
"(11480, 2, 1534)",[],[],0,5.108136,1,[5.26544],[1],5.26544,1.0
"(26647, 1, 3407)","[({(12197, 9, 26647)}, -0.18208287378990665, 'baseline')]","[(12197, 1, 3407), (12197, 9, 26647)]",2,8.59272,1,[9.201048],[1],9.201048,1.0
"(12274, 1, 9268)",[],[],0,10.34638,1,[10.674951],[1],10.674951,1.0
"(17578, 1, 8885)","[({(3300, 1, 17578)}, 0.8937441353362439, 'baseline')]","[(3300, 1, 17578), (8885, 1, 26393), (26393, 1, 3300)]",3,9.063567,1,[9.18135],[1],9.18135,1.0
"(3152, 1, 34834)",[],[],0,9.688642,1,[9.533776],[1],9.533776,1.0
"(36104, 0, 81)",[],[],0,7.7996135,1,[8.659891],[1],8.659891,1.0
"(25305, 0, 2099)","[({(1620, 6, 25305)}, 0.724537577052428, 'baseline')]","[(1620, 6, 25305), (1620, 4, 35819), (35819, 0, 2099)]",3,7.398238,1,[-0.02421406],[468],-0.02421406,468.0
"(24512, 1, 24859)",[],[],0,10.221,1,[9.753597],[1],9.753597,1.0
"(13731, 1, 3340)","[({(11130, 1, 13731)}, -2.198147404151845, 'baseline'), ({(13730, 1, 13731)}, -2.609933011936415, 'baseline')]","[(11130, 1, 13731), (25343, 1, 3340), (13730, 1, 13694), (13694, 1, 3340), (25343, 1, 11130), (13730, 1, 13731)]",6,9.419868,1,[9.163746],[1],9.163746,1.0
"(21993, 1, 19504)","[({(11202, 0, 21993)}, -1.055326706146147, 'baseline')]","[(11202, 0, 21993), (19504, 0, 17245), (11202, 1, 17245)]",3,8.579209,1,[9.521475],[1],9.521475,1.0
"(14202, 1, 14201)",[],[],0,10.240109,1,[9.522961],[1],9.522961,1.0
"(3450, 1, 6752)","[({(15388, 1, 3450)}, 1.5906042874857766, 'baseline'), ({(19171, 0, 3450)}, 1.367259810379907, 'baseline'), ({(13968, 1, 3450)}, 0.714266098607553, 'baseline')]","[(15388, 1, 2604), (19171, 0, 3450), (2604, 9, 19171), (13968, 1, 3450), (13968, 1, 2604), (6752, 1, 2604), (15388, 1, 3450)]",7,8.6875305,1,[8.509112],[1],8.509112,1.0
"(18173, 1, 1287)",[],[],0,8.870047,1,[8.347752],[1],8.347752,1.0
"(14917, 3, 17826)",[],[],0,8.515327,1,[9.090229],[1],9.090229,1.0
"(26613, 1, 9037)",[],[],0,9.101814,1,[9.357825],[1],9.357825,1.0
"(28305, 0, 3141)",[],[],0,8.571083,1,[8.329946],[1],8.329946,1.0
"(4747, 0, 22951)",[],[],0,7.647258,1,[8.109621],[1],8.109621,1.0
"(15497, 1, 2938)","[({(7315, 0, 15497)}, 1.3528166381621418, 'baseline')]","[(5712, 0, 2938), (7315, 1, 5712), (7315, 0, 15497)]",3,9.88568,1,[9.843334],[1],9.843334,1.0
"(14121, 1, 5862)",[],[],0,7.876352,1,[7.3655796],[1],7.3655796,1.0
"(39279, 0, 184)",[],[],0,8.77287,1,[8.935165],[1],8.935165,1.0
"(7514, 1, 25165)","[({(21485, 1, 7514)}, 1.1877842603601847, 'baseline')]","[(5598, 1, 21485), (21485, 1, 7514), (25165, 1, 5598)]",3,9.075606,1,[8.886034],[1],8.886034,1.0
"(15028, 1, 5116)","[({(16314, 1, 15028)}, 3.724001661344852, 'baseline'), ({(6422, 1, 15028)}, 0.5423411362917354, 'baseline'), ({(21701, 1, 15028)}, -0.186897426109014, 'baseline')]","[(15527, 1, 5116), (19324, 0, 21701), (5116, 1, 19324), (19324, 1, 16314), (6422, 1, 15527), (6422, 1, 15028), (16314, 1, 15028), (21701, 1, 15028)]",8,9.27175,1,[8.945744],[1],8.945744,1.0
"(6726, 1, 5782)",[],[],0,9.564367,1,[9.292831],[1],9.292831,1.0
"(12530, 1, 5329)",[],[],0,10.27132,1,[9.689043],[1],9.689043,1.0
"(40286, 1, 14159)",[],[],0,10.40897,1,[9.751305],[1],9.751305,1.0
"(26785, 1, 7703)",[],[],0,10.314679,1,[9.87093],[1],9.87093,1.0
"(5855, 1, 7329)","[({(28317, 1, 5855)}, 0.3269814485921602, 'baseline'), ({(11474, 0, 5855)}, -1.6012702589788732, 'baseline')]","[(28317, 0, 7329), (28317, 1, 5855), (11474, 0, 5855), (11474, 1, 8458), (8458, 0, 7329)]",5,8.925503,1,[9.11935],[1],9.11935,1.0
"(30984, 1, 6485)",[],[],0,9.050512,1,[9.263903],[1],9.263903,1.0
"(29963, 5, 774)",[],[],0,8.869197,1,[8.89292],[1],8.89292,1.0
"(17030, 1, 2573)","[({(13110, 1, 17030)}, 0.5100977125043171, 'baseline')]","[(13110, 1, 17030), (2573, 0, 2574), (13110, 0, 2574)]",3,8.604788,1,[8.851667],[1],8.851667,1.0
"(20115, 2, 2580)",[],[],0,8.1901455,1,[8.19677],[1],8.19677,1.0
"(3741, 1, 18271)",[],[],0,10.975729,1,[10.83526],[1],10.83526,1.0
"(7532, 1, 7531)",[],[],0,8.390123,1,[8.558922],[1],8.558922,1.0
"(1771, 1, 36226)","[({(9610, 1, 1771)}, 1.8700835985023494, 'baseline')]","[(9610, 0, 9611), (36226, 0, 9611), (9610, 1, 1771)]",3,9.191784,1,[9.271525],[1],9.271525,1.0
"(6882, 9, 10563)","[({(9971, 1, 6882)}, 0.6720701696053425, 'baseline')]","[(9971, 1, 6882), (10563, 1, 9971)]",2,10.239602,1,[10.738936],[1],10.738936,1.0
"(28580, 5, 172)",[],[],0,7.0875874,1,[6.171369],[1],6.171369,1.0
"(40453, 1, 28165)",[],[],0,9.401691,1,[10.598621],[1],10.598621,1.0
"(21645, 1, 16026)","[({(14574, 1, 21645)}, 0.40486753809146564, 'baseline'), ({(32962, 1, 21645)}, -5.690209141618528, 'baseline')]","[(16026, 0, 3818), (16026, 1, 19508), (19508, 1, 32962), (14574, 1, 21645), (14574, 0, 3818), (32962, 1, 21645)]",6,9.251232,1,[9.14513],[1],9.14513,1.0
"(7948, 1, 8993)","[({(22982, 1, 7948)}, -1.6465553036999518, 'baseline')]","[(9238, 0, 22982), (8993, 0, 9238), (22982, 1, 7948)]",3,9.079611,1,[9.310617],[1],9.310617,1.0
"(11251, 1, 13752)",[],[],0,9.526362,1,[9.171568],[1],9.171568,1.0
"(26645, 1, 11702)",[],[],0,10.44846,1,[10.068089],[1],10.068089,1.0
"(31376, 2, 743)","[({(10052, 6, 31376)}, 2.5460837055840906, 'baseline')]","[(10052, 6, 31376), (33423, 2, 743), (10052, 6, 33423)]",3,7.7001705,1,[7.228595],[1],7.228595,1.0
"(5394, 1, 2601)","[({(19801, 0, 5394)}, 5.897995655532683, 'baseline'), ({(20358, 0, 5394)}, 2.4940802134121025, 'baseline'), ({(13722, 0, 5394)}, -3.332280512992908, 'baseline')]","[(19801, 1, 19802), (13722, 0, 5394), (15112, 1, 13722), (20358, 1, 20359), (20358, 0, 5394), (20359, 0, 2601), (15112, 0, 2601), (19801, 0, 5394), (19802, 0, 2601)]",9,9.64728,1,[9.497274],[1],9.497274,1.0
"(11144, 1, 2617)",[],[],0,9.984545,1,[10.013124],[1],10.013124,1.0
"(10925, 1, 8153)",[],[],0,9.006329,1,[8.71859],[1],8.71859,1.0
"(12999, 1, 15729)","[({(15171, 1, 12999)}, 1.1425608130937335, 'baseline')]","[(15171, 1, 31425), (15171, 1, 12999), (15729, 1, 31425)]",3,6.798723,1,[4.8522034],[3],4.8522034,3.0
"(8634, 9, 19910)",[],[],0,9.567928,1,[9.524633],[1],9.524633,1.0
"(32633, 1, 5596)","[({(6813, 1, 32633)}, 0.045147322961784156, 'baseline')]","[(5176, 1, 6813), (6813, 1, 32633), (5176, 1, 5596)]",3,9.348708,1,[9.82316],[1],9.82316,1.0
"(21505, 0, 296)","[({(8525, 4, 21505)}, -1.5225079956784893, 'baseline')]","[(8525, 4, 23270), (8525, 4, 21505), (23270, 0, 296)]",3,6.9597425,1,[4.767702],[34],4.767702,34.0
"(25496, 0, 5310)",[],[],0,7.0187235,1,[6.6748953],[2],6.6748953,2.0
"(36188, 1, 4691)","[({(20727, 1, 36188)}, -0.37301646390235593, 'baseline')]","[(20727, 1, 36188), (4691, 0, 4692), (20727, 0, 4692)]",3,9.827701,1,[9.688871],[1],9.688871,1.0
"(9012, 5, 7786)",[],[],0,8.305224,1,[8.186725],[1],8.186725,1.0
"(7605, 1, 16736)","[({(7606, 1, 7605)}, 1.2747814537184543, 'baseline')]","[(7606, 1, 7605), (16736, 1, 7606)]",2,9.469548,1,[9.746767],[1],9.746767,1.0
"(37743, 1, 14493)",[],[],0,9.327404,1,[9.321292],[1],9.321292,1.0
"(2945, 9, 2944)",[],[],0,10.549395,1,[10.108257],[1],10.108257,1.0
"(2381, 2, 12273)","[({(4109, 6, 2381)}, 1.2736541733166207, 'baseline'), ({(2380, 6, 2381)}, -0.09471785534154863, 'baseline')]","[(12484, 2, 12273), (2380, 6, 2381), (17022, 2, 12273), (4109, 6, 2381), (4109, 6, 17022), (2380, 6, 12484)]",6,8.170172,1,[7.6084766],[1],7.6084766,1.0
"(17802, 1, 3847)","[({(17801, 1, 17802)}, -0.8661407205967736, 'baseline')]","[(17801, 1, 24768), (3847, 1, 24768), (17801, 1, 17802)]",3,8.961193,1,[9.8788395],[1],9.8788395,1.0
"(7673, 1, 8629)",[],[],0,9.002323,1,[9.186886],[1],9.186886,1.0
"(26644, 1, 16054)","[({(16053, 3, 26644)}, 2.493433145120869, 'baseline'), ({(4985, 1, 26644)}, -0.4383932021594237, 'baseline')]","[(16053, 1, 4985), (16053, 3, 26644), (4985, 1, 26644), (16053, 1, 16054)]",4,9.2418165,1,[10.946216],[1],10.946216,1.0
"(29442, 1, 5305)","[({(8152, 1, 29442)}, 0.7783701996734016, 'baseline')]","[(1754, 1, 5305), (1754, 1, 8152), (8152, 1, 29442)]",3,8.90522,1,[8.77384],[1],8.77384,1.0
"(1771, 1, 1770)",[],[],0,8.726723,1,[9.174249],[1],9.174249,1.0
"(22121, 0, 351)",[],[],0,8.308378,1,[8.444477],[1],8.444477,1.0
"(10990, 1, 4301)",[],[],0,9.040138,1,[9.423967],[1],9.423967,1.0
"(22873, 1, 37187)",[],[],0,9.392544,1,[9.285615],[1],9.285615,1.0
"(13776, 2, 121)","[({(2181, 6, 13776)}, 0.3336096462740725, 'baseline')]","[(2181, 6, 13776), (30733, 2, 121), (2181, 6, 30733)]",3,8.00515,1,[8.403793],[1],8.403793,1.0
"(17465, 1, 17464)",[],[],0,9.928814,1,[9.565294],[1],9.565294,1.0
"(33614, 5, 172)","[({(26515, 4, 33614)}, 2.488992258934295, 'baseline')]","[(26515, 4, 33614), (26515, 5, 172)]",2,7.783125,1,[7.575591],[1],7.575591,1.0
"(23647, 0, 1338)",[],[],0,7.0427074,1,[7.6706123],[1],7.6706123,1.0
